"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","long_desc","crisis_explain","include","UKRN","timepoint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
409,"100",1673,"1","UKRN06","","","","","Year 1","","","","","1",2,0,1,1,0,-1,2,-1,2,-1,1,2,0,-1,-1,-2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,2,1,2,-1,-1,-2,1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,4,0.25,3,0.375,8,3,1,1,1,1,1,1,1,1,1,0
410,"100",2835,"1","UKRN06","","","","","Year 1","","","","","2",1,1,0,1,1,1,1,0,1,1,0,2,1,0,0,-1,NA,NA,1,1,NA,1,NA,1,0,0,0,1,0,1,0,0,0,-1,1,0,-1,-1,0,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,10,0.625,-1,-0.125,NA,2,1,0,1,1,1,1,1,1,1,0
411,"100",1427,"1","UKRN06","","","","","Year 2","","","","","2",2,2,2,2,2,0,2,1,1,1,1,2,1,2,0,-1,1,NA,1,1,NA,NA,1,1,0,0,1,0,0,0,1,0,2,2,2,2,-1,2,2,0,1,1,"that the results of a large number of published studies cannot be replicated",0,0,1,"","that the results of a large number of published studies cannot be replicated",1,1,"UKRN",3,20,1.25,11,1.375,NA,2,1,0,1,1,1,1,1,1,1,1
412,"100",1360,"1","UKRN06","","","","","Year 2","","","","","2",1,1,-1,1,1,1,1,-1,-1,0,2,0,2,-1,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,0,1,-2,-1,2,1,1,1,"results can't be reproduced",0,0,1,"","results can't be reproduced",1,1,"UKRN",3,4,0.25,1,0.125,8,4,1,1,1,1,1,1,1,1,1,1
413,"86",2984,"0","UKRN06","","","","","Year 1","","","","","2",2,1,1,0,0,0,1,1,1,1,1,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,1,2,1,-1,-1,1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,11,0.6875,6,0.75,8,6,1,1,1,1,1,1,1,1,1,0
414,"100",2147,"1","UKRN06","","","","","Year 2","","","","","1",2,1,2,1,1,1,2,2,2,2,-1,1,1,-1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,0,1,0,1,1,1,"researchers publishing findings with methods that do not replicate/reproduce",1,1,1,"","researchers publishing findings with methods that do not replicate/reproduce",1,1,"UKRN",3,15,0.9375,10,1.25,8,7,1,1,1,1,1,1,1,1,1,1
415,"100",1155,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,1,1,0,2,1,2,2,2,2,1,2,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,-1,0,1,1,1,1,"The fact that majority of studies that have been published have been attempted to be replicated, and the results of the follow-up study have not been similar to the original study- therefore suggesting that reliability of research is difficult to establish.",0,1,1,"","The fact that majority of studies that have been published have been attempted to be replicated, and the results of the follow-up study have not been similar to the original study- therefore suggesting that reliability of research is difficult to establish.",1,1,"UKRN",3,18,1.125,4,0.5,8,3,1,1,1,1,1,1,1,1,1,1
416,"100",831,"1","UKRN06","","","","","Year 1","","","","","1",2,2,1,2,2,2,-1,-2,-1,0,2,2,1,-1,1,-1,1,NA,1,1,NA,1,1,1,0,0,0,0,0,0,0,0,2,2,2,-1,-1,1,-1,1,1,0,"the growing notion that many scientific studies cannot be replicated and are thus likely to be wrong/unreliable.",0,0,1,"","the growing notion that many scientific studies cannot be replicated and are thus likely to be wrong/unreliable.",0,1,"UKRN",3,11,0.6875,5,0.625,NA,0,1,0,1,1,1,1,1,1,1,1
417,"100",1272,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,1,0,0,1,-1,1,1,1,2,1,2,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,"Lots of psychological studies showing a significant effect in the original paper did not replicate later",1,1,1,"","Lots of psychological studies showing a significant effect in the original paper did not replicate later",1,1,"UKRN",3,10,0.625,7,0.875,8,0,1,1,1,1,1,1,1,1,1,1
418,"100",2127,"1","UKRN06","","","","","Year 1","","","","","2",2,2,1,2,2,1,2,1,2,1,0,2,0,-1,0,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,2,1,1,-1,-1,1,1,0,0,0,"",1,1,1,"","",NA,1,"UKRN",3,16,1,4,0.5,8,4,1,1,1,1,1,1,1,1,1,0
419,"100",6415,"1","UKRN06","","","","","Year 1","","","","","1",2,2,2,2,1,0,2,0,2,1,2,-1,0,-1,0,0,1,1,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2,0,0,0,"",1,0,0,"","",NA,1,"UKRN",3,14,0.875,2,0.25,NA,0,1,0,1,1,1,1,1,1,1,0
420,"100",2641,"1","UKRN06","","","","","Year 2","","","","","3",0,1,1,-1,1,0,2,2,2,1,2,2,1,2,-1,-2,1,1,1,1,NA,1,1,1,1,1,0,0,0,0,1,1,2,1,1,1,-2,-1,2,2,1,1,"Not being able to get the same finding as the original researcher even though reproduced the experiment multiple times following exactly the procedure described in the original researcher's paper.",1,1,1,"","Not being able to get the same finding as the original researcher even though reproduced the experiment multiple times following exactly the procedure described in the original researcher's paper.",1,1,"UKRN",3,13,0.8125,6,0.75,NA,4,1,0,1,1,1,1,1,1,1,1
421,"100",1277,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,1,1,1,2,1,2,1,0,1,1,0,-1,1,1,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,1,1,0,-1,-1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,14,0.875,3,0.375,NA,1,1,0,1,1,1,1,1,1,1,0
422,"100",1729,"1","UKRN06","","","","","Year 1","","","","","2",2,1,2,2,1,1,2,2,2,2,1,2,2,-2,0,-2,NA,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,1,-1,2,-2,-1,1,-1,1,1,1,"results of some previous studies cannot be replicated, so the theories devised may be wrong",0,0,1,"","results of some previous studies cannot be replicated, so the theories devised may be wrong",1,1,"UKRN",3,18,1.125,0,0,NA,2,1,0,1,1,1,1,1,1,1,1
423,"100",1370,"1","UKRN06","","","","","Year 1","","","","","2",1,1,0,-1,0,0,2,-1,2,-2,1,2,0,0,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,-1,1,2,0,-1,1,1,0,1,1,"This is when previous research was replicated by other researchers who found there an issue within the results reported before. Studies' claims were not able to be reproduced by later researchers. ",0,0,1,"","This is when previous research was replicated by other researchers who found there an issue within the results reported before. Studies' claims were not able to be reproduced by later researchers. ",1,1,"UKRN",3,3,0.1875,3,0.375,8,6,1,1,1,1,1,1,1,1,1,1
424,"100",74395,"1","UKRN06","","","","","Year 1","","","","","1",2,2,2,2,2,2,2,0,2,2,2,2,2,1,-1,-2,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,2,2,1,2,-2,1,1,0,1,1,"findings are not able to be produced exactly ever. ",0,0,1,"","findings are not able to be produced exactly ever. ",0,1,"UKRN",3,22,1.375,7,0.875,NA,0,1,0,1,1,1,1,1,1,1,1
425,"100",10399,"1","UKRN06","","","","","Year 1","","","","","2",2,2,0,1,1,1,2,0,1,0,0,0,0,-1,-1,-1,1,1,1,NA,NA,1,NA,1,0,0,1,0,0,1,0,1,1,1,1,0,-1,1,0,1,0,0,"",0,1,0,"","",NA,1,"UKRN",3,7,0.4375,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,0
426,"100",1594,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,2,2,2,1,1,2,2,1,2,2,-1,0,-1,1,1,1,NA,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,1,-1,2,1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,18,1.125,8,1,NA,4,1,0,1,1,1,1,1,1,1,0
427,"100",1057,"1","UKRN06","","","","","Year 2","","","","","2",1,2,1,0,0,-1,1,-1,1,1,0,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,2,2,2,2,2,0,1,1,"new research cannot replicate result of past research",1,1,1,"","new research cannot replicate result of past research",1,1,"UKRN",3,7,0.4375,9,1.125,8,0,1,1,1,1,1,1,1,1,1,1
428,"100",1866,"1","UKRN06","","","","","Year 1","","","","","2",1,2,1,2,0,0,2,1,1,0,-2,2,0,1,-2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,9,0.5625,6,0.75,8,3,1,1,1,1,1,1,1,1,1,0
429,"100",1686,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,2,-2,1,2,1,2,2,1,-1,1,-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,1,-1,1,-1,2,1,1,"No studies are being replicated due to malpractice.",1,1,1,"","No studies are being replicated due to malpractice.",0,1,"UKRN",3,8,0.5,3,0.375,8,6,1,1,1,1,1,1,1,1,1,1
430,"97",2051,"0","UKRN06","","","","","Final Year","","","","","1",-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-2,1,1,NA,1,NA,NA,1,1,0,0,0,0,0,0,0,1,2,1,2,0,1,1,2,2,1,1,"The sudden influx/ realisation that a large proportion of studies, including famous/ landmark studies, were failing to replicate. were ",1,1,1,"","The sudden influx/ realisation that a large proportion of studies, including famous/ landmark studies, were failing to replicate. were ",1,1,"UKRN",3,21,1.3125,11,1.375,NA,1,1,0,1,1,1,1,1,1,1,1
472,"100",2471,"1","UKRN01","","","","","Year 1","","","","","2",2,2,1,1,1,1,2,1,2,1,1,1,1,-1,-1,-2,1,NA,NA,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,1,-1,1,-2,-1,2,1,1,1,"The idea that many scientific experiements are hard or impossible to replicate and therefore we do not know if results from that experiment are wrong or if the experiment is simply 'a product of its time.'",1,0,1,"","The idea that many scientific experiements are hard or impossible to replicate and therefore we do not know if results from that experiment are wrong or if the experiment is simply 'a product of its time.'",1,1,"UKRN",3,13,0.8125,2,0.25,NA,1,1,0,1,1,1,1,1,1,1,1
473,"100",1722,"1","UKRN01","","","","","Final Year","","","","","2",1,0,1,1,1,0,2,1,1,1,1,2,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,1,1,1,"studies are becoming hard to reproduce ",1,1,1,"","studies are becoming hard to reproduce ",0,1,"UKRN",3,12,0.75,2,0.25,8,1,1,1,1,1,1,1,1,1,1,1
474,"100",3495,"1","UKRN01","","","","","Year 1","","","","","2",1,1,0,1,1,1,0,-1,1,2,1,1,2,0,-2,0,1,1,1,NA,1,1,NA,1,0,1,1,0,0,1,0,1,1,1,1,0,-1,0,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,9,0.5625,4,0.5,NA,4,1,0,1,1,1,1,1,1,1,0
475,"100",2167,"1","UKRN01","","","","","Year 2","","","","","2",2,1,0,1,1,0,2,-1,0,0,1,1,2,2,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,-1,1,0,1,1,1,"Recent studies have been unsuccessful at replicating the results of classic psychology studies (often used to shape theory).",1,1,1,"","Recent studies have been unsuccessful at replicating the results of classic psychology studies (often used to shape theory).",1,1,"UKRN",3,11,0.6875,6,0.75,8,0,1,1,1,1,1,1,1,1,1,1
476,"100",2837,"1","UKRN01","","","","","Year 2","","","","","2",2,1,2,2,1,1,2,2,-1,-1,1,1,0,1,-2,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,1,-1,-2,-2,-2,1,-1,1,1,"replicating studies and not finding the same results, especially with major psychology studies",0,0,1,"","replicating studies and not finding the same results, especially with major psychology studies",1,1,"UKRN",3,10,0.625,-4,-0.5,8,5,1,1,1,1,1,1,1,1,1,1
477,"100",2311,"1","UKRN01","","","","","Year 1","","","","","2",1,1,0,-1,0,-1,0,-1,0,1,1,1,0,1,-1,0,1,NA,1,1,NA,1,NA,1,0,0,1,0,0,1,0,0,-1,-1,1,1,-1,0,0,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,2,0.125,-1,-0.125,NA,2,1,0,1,1,1,1,1,1,1,0
478,"100",561,"1","UKRN01","","","","","Year 1","","","","","2",1,1,0,-1,0,1,1,-1,-1,0,0,0,0,0,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,0,0,3,0.375,8,0,1,1,1,1,1,1,1,1,1,0
479,"100",1047,"1","UKRN01","","","","","Year 1","","","","","2",1,1,1,1,1,1,2,2,2,1,1,0,1,-1,0,0,1,1,1,1,NA,1,1,1,0,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,0,1,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,14,0.875,-3,-0.375,NA,3,1,0,1,1,1,1,1,1,1,0
480,"100",1076,"1","UKRN01","","","","","Year 1","","","","","2",1,1,1,0,0,1,1,1,-1,-1,0,1,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-1,0,0,-1,1,0,0,"",1,1,0,"","",NA,1,"UKRN",3,5,0.3125,0,0,8,3,1,1,1,1,1,1,1,1,1,0
481,"100",2732,"1","UKRN01","","","","","Year 2","","","","","1",1,1,0,1,2,2,2,2,1,1,2,1,1,1,1,-1,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,-1,0,1,1,"The process by where if you were to repeat a study it may not produce the same results",0,0,1,"","The process by where if you were to repeat a study it may not produce the same results",0,1,"UKRN",3,18,1.125,-2,-0.25,NA,1,1,0,1,1,1,1,1,1,1,1
482,"100",1411,"1","UKRN01","","","","","Year 1","","","","","3",1,1,0,1,1,1,1,0,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,-2,0,1,-1,-1,1,1,0,0,0,"",1,0,1,"","",NA,1,"UKRN",3,9,0.5625,-1,-0.125,8,2,1,1,1,1,1,1,1,1,1,0
483,"100",1594,"1","UKRN01","","","","","Year 1","","","","","2",1,1,1,0,-1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,-1,0,2,-2,-1,1,0,0,0,"",1,0,0,"","",NA,1,"UKRN",3,1,0.0625,0,0,8,5,1,1,1,1,1,1,1,1,1,0
484,"100",3064,"1","UKRN01","","","","","Year 1","","","","","2",2,1,1,1,2,1,2,1,0,0,0,2,1,0,-1,0,1,1,1,1,1,NA,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,"Studies are hard or impossible to replicate. ",1,0,1,"","Studies are hard or impossible to replicate. ",0,1,"UKRN",3,13,0.8125,4,0.5,NA,1,1,0,1,1,1,1,1,1,1,1
485,"100",1879,"1","UKRN01","","","","","Year 1","","","","","1",1,1,1,1,0,-1,2,2,0,0,1,1,1,1,0,-2,1,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,-2,-2,1,0,1,0,"that many results from research is impossible to reproduce ",0,0,0,"","that many results from research is impossible to reproduce ",1,1,"UKRN",3,9,0.5625,1,0.125,NA,0,1,0,1,1,1,1,1,1,1,1
487,"100",2095,"1","UKRN01","","","","","Year 2","","","","","2",2,1,2,2,2,2,0,0,2,2,2,2,2,2,0,-1,NA,NA,NA,1,NA,NA,1,1,0,0,0,1,1,0,1,0,2,2,1,0,-2,1,0,1,1,1,"Where studies done in the past now are being replicated and not finding the same results, as well as some being too unethical to reproduce",0,1,0,"","Where studies done in the past now are being replicated and not finding the same results, as well as some being too unethical to reproduce",1,1,"UKRN",3,22,1.375,5,0.625,NA,3,1,0,1,1,1,1,1,1,1,1
488,"100",86886,"1","UKRN01","","","","","Year 1","","","","","2",2,-1,0,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,-1,-1,-1,1,1,1,0,"a problem with replicating a study",0,0,1,"","a problem with replicating a study",0,1,"UKRN",3,4,0.25,2,0.25,8,3,1,1,1,1,1,1,1,1,1,1
489,"100",1556,"1","UKRN01","","","","","Year 2","","","","","2",2,1,1,1,2,1,1,-1,2,1,1,1,2,0,1,-2,1,NA,1,1,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,1,1,1,"Researchers not making their research open so others cant replicate it and confirm the findings",0,1,1,"","Researchers not making their research open so others cant replicate it and confirm the findings",1,1,"UKRN",3,14,0.875,-2,-0.25,NA,0,1,0,1,1,1,1,1,1,1,1
490,"100",1172,"1","UKRN01","","","","","Year 1","","","","","2",1,1,0,1,1,1,1,1,1,1,0,1,1,0,-1,1,NA,NA,1,NA,1,NA,NA,1,0,0,0,0,1,0,0,1,1,1,1,-1,-1,0,0,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,11,0.6875,1,0.125,NA,2,1,0,1,1,1,1,1,1,1,0
491,"100",1973,"1","UKRN01","","","","","Year 1","","","","","2",1,1,0,0,1,0,2,1,-1,0,-1,-1,0,-1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,1,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,3,0.1875,0,0,8,0,1,1,1,1,1,1,1,1,1,0
492,"100",6735,"1","UKRN01","","","","","Year 2","","","","","2",1,1,2,-2,2,0,2,1,2,-1,2,-2,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,2,1,1,1,"Many studies can't be replicated to find the same results",0,0,1,"","Many studies can't be replicated to find the same results",1,1,"UKRN",3,7,0.4375,9,1.125,8,4,1,1,1,1,1,1,1,1,1,1
493,"100",909,"1","UKRN01","","","","","Year 1","","","","","2",2,2,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,0,-1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,10,0.625,8,1,8,0,1,1,1,1,1,1,1,1,1,0
496,"100",1242,"1","UKRN01","","","","","Year 1","","","","","1",2,2,0,-1,-1,1,1,1,1,1,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,0,0,0,"",1,1,1,"","",NA,1,"UKRN",3,7,0.4375,6,0.75,8,0,1,1,1,1,1,1,1,1,1,0
497,"100",1193,"1","UKRN01","","","","","Year 1","","","","","2",1,1,1,1,-1,1,1,2,1,-2,2,0,1,0,-1,-1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,2,1,1,-2,-1,-1,1,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,7,0.4375,1,0.125,NA,0,1,0,1,1,1,1,1,1,1,0
498,"100",5941,"1","UKRN01","","","","","Final Year","","","","","2",2,1,0,1,1,1,-1,1,-1,-1,2,1,1,-1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,-1,1,-2,-2,-1,1,-1,1,1,"Researchers are publishing research that is not reliable enough so when it comes to repeating the studies they cannot be reporduced",1,1,1,"","Researchers are publishing research that is not reliable enough so when it comes to repeating the studies they cannot be reporduced",1,1,"UKRN",3,4,0.25,-3,-0.375,8,2,1,1,1,1,1,1,1,1,1,1
499,"100",3277,"1","UKRN01","","","","","Year 1","","","","","1",1,1,1,1,0,0,0,0,1,1,1,0,0,1,-1,1,1,1,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,8,0.5,6,0.75,NA,1,1,0,1,1,1,1,1,1,1,0
500,"100",947,"1","UKRN01","","","","","Year 2","","","","","2",1,0,1,1,1,1,1,0,1,1,1,1,0,-1,-1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,-1,1,1,-1,-1,-1,1,0,0,"",0,1,1,"","",NA,1,"UKRN",3,8,0.5,0,0,8,2,1,1,1,1,1,1,1,1,1,0
501,"100",3762,"1","UKRN01","","","","","Year 2","","","","","2",1,2,1,1,0,2,1,1,1,1,2,2,0,2,-1,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1,0,-2,-2,1,1,1,1,1,"1960s where there was an era whereby studies were failing to replicate",0,0,0,"","1960s where there was an era whereby studies were failing to replicate",0,1,"UKRN",3,14,0.875,2,0.25,8,2,1,1,1,1,1,1,1,1,1,1
502,"100",1470,"1","UKRN01","","","","","Year 2","","","","","2",2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0,1,1,1,1,1,1,NA,1,0,0,1,0,0,0,0,0,2,2,2,2,1,1,0,2,1,1,"The results of a lot of studies are hard to replicate and produce the same results again.",0,1,1,"None.","The results of a lot of studies are hard to replicate and produce the same results again.",1,1,"UKRN",3,24,1.5,12,1.5,NA,1,1,0,1,1,1,1,1,1,1,1
503,"100",599,"1","UKRN01","","","","","Year 2","","","","","2",2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,-1,2,1,1,"Many past studies being hard to replicate and achieve the same results again.",1,1,1,"","Many past studies being hard to replicate and achieve the same results again.",1,1,"UKRN",3,29,1.8125,11,1.375,8,0,1,1,1,1,1,1,1,1,1,1
504,"89",1310,"0","UKRN01","","","","","Year 1","","","","","2",2,1,0,2,1,0,1,0,1,1,1,1,1,-1,1,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,1,2,0,0,"",0,0,0,"","",NA,1,"UKRN",3,10,0.625,1,0.125,8,1,1,1,1,1,1,1,1,1,1,0
505,"100",708,"1","UKRN01","","","","","Year 2","","","","","2",1,1,1,0,1,-1,1,2,1,1,1,2,-1,-1,1,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,-1,-1,1,1,1,2,2,0,0,"",0,0,1,"","",NA,1,"UKRN",3,11,0.6875,6,0.75,NA,1,1,0,1,1,1,1,1,1,1,0
506,"100",1761,"1","UKRN01","","","","","Year 2","","","","","2",1,1,1,1,-1,-1,2,1,1,-2,1,1,1,-2,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,-1,-2,0,1,-1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,3,0.1875,-1,-0.125,8,1,1,1,1,1,1,1,1,1,1,0
507,"100",2426,"1","UKRN01","","","","","Year 2","","","","","2",1,1,1,1,0,0,1,2,1,1,1,1,0,-1,-1,-1,1,NA,1,1,NA,NA,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,2,0,1,0,"Research findings cannot be replicated. ",0,1,1,"","Research findings cannot be replicated. ",1,1,"UKRN",3,8,0.5,6,0.75,NA,2,1,0,1,1,1,1,1,1,1,1
508,"100",12736,"1","UKRN01","","","","","Year 1","","","","","2",2,2,1,1,0,0,2,0,0,0,1,1,-1,-1,-1,1,NA,NA,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,-1,2,1,1,1,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,8,0.5,6,0.75,NA,1,1,0,1,1,1,1,1,1,1,0
509,"100",1136,"1","UKRN01","","","","","Year 2","","","","","2",2,2,2,0,1,1,2,1,2,0,2,2,2,0,-2,-2,1,1,1,1,NA,NA,1,1,0,0,1,1,0,1,0,0,2,1,2,-2,-2,2,2,2,0,0,"",1,1,1,"","",NA,1,"UKRN",3,15,0.9375,7,0.875,NA,3,1,0,1,1,1,1,1,1,1,0
510,"100",3285,"1","UKRN01","","","","","Year 1","","","","","1",2,1,1,1,2,2,1,1,0,2,1,1,1,0,0,0,1,1,1,1,NA,NA,1,1,0,0,1,0,0,1,1,0,2,1,2,2,0,1,0,1,0,0,"",1,1,0,"","",NA,1,"UKRN",3,16,1,9,1.125,NA,3,1,0,1,1,1,1,1,1,1,0
511,"100",1011,"1","UKRN01","","","","","Year 2","","","","","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,1,"","",NA,1,"UKRN",3,0,0,0,0,8,0,1,1,1,1,1,1,1,1,1,0
513,"100",5775,"1","UKRN01","","","","","Year 2","","","","","1",1,1,1,2,0,-1,1,1,1,-2,2,2,1,2,0,-1,1,NA,1,1,NA,NA,1,NA,0,0,0,0,0,0,1,0,2,2,1,1,-1,1,2,1,1,1,"A problem with replicating previous research ",1,1,1,"","A problem with replicating previous research ",0,1,"UKRN",3,11,0.6875,9,1.125,NA,1,1,0,1,1,1,1,1,1,1,1
514,"100",1764,"1","UKRN01","","","","","Year 1","","","","","2",1,0,0,1,1,1,2,1,1,2,1,1,1,1,-1,-1,NA,NA,1,1,NA,NA,1,1,0,0,1,1,0,0,0,0,1,1,1,1,-1,0,1,0,0,0,"",0,0,1,"no","",NA,1,"UKRN",3,12,0.75,4,0.5,NA,2,1,0,1,1,1,1,1,1,1,0
516,"69",1025,"0","UKRN01","","","","","Year 2","","","","","2",2,1,2,2,1,0,2,2,2,0,2,0,1,0,-2,-1,1,1,1,1,NA,NA,1,1,0,0,1,1,0,0,1,0,2,1,2,1,-2,0,2,0,1,1,"current research that replicates previous research isn't finding what was previously found, results from a specific period in time are now being contradicted",1,1,1,"","current research that replicates previous research isn't finding what was previously found, results from a specific period in time are now being contradicted",1,1,"UKRN",3,14,0.875,6,0.75,NA,3,1,0,1,1,1,1,1,1,1,1
517,"94",1381,"0","UKRN01","","","","","Year 2","","","","","2",2,2,2,2,2,2,2,0,1,2,1,2,0,-1,-1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,-1,1,1,1,1,1,0,"The inability to replicate results of research, causing researchers to question the reliability of huge bodies of research, I think?",0,0,1,"","The inability to replicate results of research, causing researchers to question the reliability of huge bodies of research, I think?",1,1,"UKRN",3,18,1.125,7,0.875,8,5,1,1,1,1,1,1,1,1,1,1
518,"100",3905,"1","UKRN01","","","","","Year 2","","","","","2",1,1,0,1,1,1,1,2,1,1,1,2,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,"When studies are difficult to reproduce.",0,1,1,"No","When studies are difficult to reproduce.",0,1,"UKRN",3,13,0.8125,4,0.5,NA,1,1,0,1,1,1,1,1,1,1,1
