"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","UKRN","timepoint","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
451,"100",810,"TRUE","UNI19","Full-time","No","","3","Final Year","","","Psychology (PX)","Yes","Non-Binary",2,2,1,-2,2,1,2,2,2,-2,-1,2,1,-1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,-1,0,-1,0,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,11,0.6875,3,0.375,6,4,1,1,1,1,1,0,1,1,1,0
452,"100",611,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","Psychology","Yes","Female",2,2,1,2,2,1,2,2,1,0,-1,2,0,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,2,0,-2,2,0,1,1,0,"The difficulty in reproducing results of original studies during replication, which is theorized to be caused by a variety of reasons. ",1,1,1,"",1,"UKRN",1,1,13,0.8125,6,0.75,8,5,1,1,1,1,1,1,1,1,1,1
453,"100",602,"TRUE","UNI22","Full-time","No","","3","Year 2","","","Sport and Exercise Psychology","Yes","Female",1,2,-2,1,0,1,1,1,-2,-1,2,2,1,2,-2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1,1,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,6,0.375,3,0.375,1,0,1,1,1,1,1,0,1,1,1,0
454,"100",392,"TRUE","UNI21","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",1,2,1,-1,-1,1,-2,-2,-1,-2,2,2,0,2,-2,-2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,-1,-2,-2,2,1,1,1,"Replicating until desired results are found",0,0,1,"No",1,"Non-UKRN",1,0,-2,-0.125,1,0.125,4,0,1,1,1,1,1,1,1,1,1,1
455,"100",445,"TRUE","UNI22","Full-time","No","","3","Year 1","","","Psychology with Counselling ","Yes","Female ",2,2,0,0,1,2,1,1,1,2,2,1,-1,-1,-1,-2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,-1,1,-2,-2,0,1,0,1,1,"",0,1,1,"",1,"Non-UKRN",1,9999,10,0.625,-1,-0.125,5,2,1,1,1,1,1,1,1,1,1,0
456,"100",476,"TRUE","UNI20","Full-time","Yes","","3","Year 1","","","Bcs hons psychology ","Yes","female",1,1,0,1,1,0,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-1,0,1,-1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,10,0.625,4,0.5,8,1,1,1,1,1,1,0,1,1,1,0
457,"100",681,"TRUE","UNI25","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female ",2,1,-1,-1,1,0,1,1,-2,-2,1,1,0,1,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,-1,-1,-1,-1,-1,1,1,"Current researchers struggle to replicate results from previous studies. ",0,0,1,"",1,"Non-UKRN",1,1,1,0.0625,-2,-0.25,6,2,1,1,1,1,1,1,1,1,1,1
458,"100",802,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","BSc (Hons) Psychology","Yes","Female",1,1,1,1,1,1,1,1,1,-2,1,2,2,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,-1,-1,1,1,1,1,1,"Replication crisis is that a lot of psychologists right now are trying to replicate previous studies, but failing to find significant results. ",1,1,1,"",1,"UKRN",1,1,12,0.75,4,0.5,8,5,1,1,1,1,1,1,1,1,1,1
459,"100",372,"TRUE","UNI25","Full-time","No","","3","Year 1","","","Psychology ","No","Female",2,2,1,0,0,1,1,1,1,1,2,2,0,-1,1,-1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,1,-2,1,2,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,13,0.8125,7,0.875,4,4,1,1,1,1,1,0,1,1,1,0
460,"100",536,"TRUE","UNI24","Full-time","No","","3","Final Year","","","Psychology and Criminology BSc","Yes","Female",2,1,1,1,1,0,2,-1,2,-2,2,2,-2,-1,-2,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,2,0,0,-1,2,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,5,0.3125,7,0.875,1,2,1,1,1,1,1,0,1,1,1,0
461,"100",426,"TRUE","UNI21","Full-time","Other (Please specify)","Optional Year or a Final Year Placement Module","3","Placement Year","","","BSc Psychology","No","Female",1,1,0,1,1,1,2,1,2,1,2,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,2,1,1,0,1,1,1,0,1,1,"Issues surrounding replicating previous studies ",0,0,1,"",1,"Non-UKRN",1,0,14,0.875,7,0.875,6,2,1,1,1,1,1,1,1,1,1,1
462,"100",408,"TRUE","UNI24","Full-time","No","","3","Year 1","","","Psychology ","Yes","Female ",1,2,1,1,1,1,1,1,1,2,2,2,-1,-1,-1,-1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,-1,-2,0,2,1,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,12,0.75,3,0.375,5,3,1,1,1,1,1,0,1,1,1,0
463,"100",728,"TRUE","UNI21","Full-time","No","","3","Year 1","","","BSc Psychology","Yes","Male",2,2,1,1,1,0,1,-1,-2,-2,1,2,1,1,-1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,1,-1,1,1,"Failure to reproduce studies accurately",1,0,1,"",1,"Non-UKRN",1,1,8,0.5,4,0.5,5,3,1,1,1,1,1,1,1,1,1,1
464,"100",686,"TRUE","UKRN03","Full-time","No","","4","Year 2","","","Psychology (Study Abroad) BSc","Yes","Female",1,1,-1,1,1,-1,1,-1,-1,-2,1,1,2,-1,-1,-1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-1,1,1,-1,-1,0,1,1,1,"Issues of replicating studies to gain a certain result. Issues replicating where there are publication issues etc. Multifaceted issue ",0,0,1,"",1,"UKRN",1,0,0,0,1,0.125,5,2,1,1,1,1,1,1,1,1,1,1
465,"100",580,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","management and psychology joint honors","Yes","female",0,1,1,1,0,0,2,1,2,-2,2,2,1,1,-1,-1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,2,1,1,-1,-1,1,2,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,10,0.625,6,0.75,2,6,1,1,1,1,1,0,1,1,1,0
466,"100",416,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",1,1,1,0,0,0,0,0,1,0,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,-1,0,-1,-1,1,1,0,0,NA,"",0,0,0,"",1,"UKRN",1,9999,7,0.4375,0,0,6,4,1,1,1,1,1,0,1,1,1,0
467,"100",413,"TRUE","UNI24","Full-time","No","","3","Year 1","","","Bsc Psychology ","Yes","",1,1,1,1,1,-1,1,-1,1,-2,2,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,1,-1,1,1,1,1,0,"",0,0,0,"",1,"Non-UKRN",1,9999,7,0.4375,8,1,6,1,1,1,1,1,1,1,1,1,1,0
468,"100",1205,"TRUE","UKRN03","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female",2,2,1,2,1,1,2,1,-1,-2,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,"Where researchers do not adequately report their methodology, making it very difficult to replicate their studies.",0,0,1,"",1,"UKRN",1,1,12,0.75,2,0.25,4,1,1,1,1,1,1,1,1,1,1,1
471,"100",489,"TRUE","UKRN06","Full-time","No","","3","Year 2","","","psychology bsc","Yes","female",2,2,2,2,2,2,1,1,2,2,-1,2,2,2,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,1,1,"many important studies, in psychology and a few other fields, have been found not to replicate- this crisis was likely brought on due to due to the practicing of questionable research methods",1,1,1,"",1,"UKRN",1,1,26,1.625,14,1.75,5,2,1,1,1,1,1,1,1,1,1,1
472,"100",255,"TRUE","UKRN03","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,-1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,1,1,-2,-1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,14,0.875,5,0.625,2,2,1,1,1,1,1,0,1,1,1,0
473,"100",588,"TRUE","UNI21","Full-time","Other (Please specify)","It's optional","3","Placement Year","","","Psychology BSc","No","Female ",2,2,1,1,2,2,1,-1,1,-1,1,2,2,-1,-1,-1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,2,-1,2,-1,-1,1,0,-1,1,1,"Finding that many psychological studies are difficult to recreate/produce same results ",0,0,1,"Most was learnt through personal reading and further research. University only very briefly touched upon some of these topics.",1,"Non-UKRN",1,1,12,0.75,1,0.125,6,2,1,1,1,1,1,1,1,1,1,1
474,"100",468,"TRUE","UNI20","Full-time","Other (Please specify)","Placement Module","3","Placement Year","","","Psychology","Yes","Female",1,1,0,-1,1,1,1,1,1,1,-1,2,1,-1,0,-1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,-1,-1,-1,-1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,7,0.4375,0,0,5,3,1,1,1,1,1,0,1,1,1,0
475,"100",312,"TRUE","UNI24","Full-time","No","","3","Year 1","","","psychology of sport","No","male",2,2,2,1,1,-1,-1,-1,1,-2,1,2,0,-1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,8,0.5,8,1,4,0,1,1,1,1,1,0,1,1,1,0
476,"100",676,"TRUE","UNI22","Full-time","No","","3","Year 2","","","Psychology","No","Female",2,1,-1,1,1,1,2,1,-1,-1,1,1,0,-1,-1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,2,-1,1,-1,0,0,-1,-1,1,1,"Past studies are hard to replicate and therefore the results differ.",0,0,1,"",1,"Non-UKRN",1,1,6,0.375,-1,-0.125,5,4,1,1,1,1,1,1,1,1,1,1
478,"100",590,"TRUE","UKRN03","Full-time","No","","3","Final Year","","","Psychology (BSc)","Yes","Male",1,1,1,0,0,-1,1,-1,2,1,2,2,1,1,-1,-1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,-1,1,1,-1,1,1,"A current crisis in science where many studies over the past few decades are failing to be replicated under similar conditions, or have not been documented well enough to replicate the method accurately. There is also an issue of Journals not hosting articles that contain insignificant results, leaving many of these insignificant replications unpublished.",1,1,1,"",1,"UKRN",1,1,9,0.5625,3,0.375,6,2,1,1,1,1,1,1,1,1,1,1
479,"100",439,"TRUE","UKRN03","Full-time","Other (Please specify)","Study Abroad","4","Year 1","","","Bsc Psychology with Study Abroad","Yes","Female",1,1,0,2,1,1,1,1,2,1,1,1,1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,-1,-2,0,1,1,1,0,"studies that are difficult to reproduce in different social groups",0,0,1,"",1,"UKRN",1,0,11,0.6875,1,0.125,2,2,1,1,1,1,1,1,1,1,1,1
480,"100",489,"TRUE","UKRN03","Full-time","No","","4","Year 1","","","Psychology ","Yes","Female",1,1,0,-1,1,1,2,0,0,0,0,1,1,-1,-1,-1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2,-1,1,-1,-1,1,0,1,1,0,"People arent sharing how they conduct studies and also arent sharing studies are not significant ",1,1,1,"",1,"UKRN",1,1,4,0.25,2,0.25,6,6,1,1,1,1,1,1,1,1,1,1
481,"100",300,"TRUE","UNI25","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female",1,1,1,2,1,1,2,2,1,2,-1,1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-2,-2,-1,1,1,0,"The large amounts of people who replicate previous research ",0,0,1,"",1,"Non-UKRN",1,0,12,0.75,-3,-0.375,1,1,1,1,1,1,1,1,1,1,1,1
482,"100",573,"TRUE","UKRN05","Full-time","Yes","","3","Year 1","","","BSc (Hons) Psychology","No","Female",1,-1,1,1,0,-1,1,1,1,1,1,2,1,1,0,-2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,-1,-1,0,-1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,0,0,3,1,1,1,1,1,1,0,1,1,1,0
483,"100",717,"TRUE","UNI22","Full-time","No","","3","Year 2","","","Psychology with criminology and the criminal justice system","No","female",1,1,1,2,2,2,2,-2,2,-2,2,1,0,1,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2,-1,1,-1,2,0,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,9,0.5625,1,0.125,0,2,1,1,1,1,1,0,1,1,1,0
484,"100",385,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology (BSc Hons)","Yes","Female",1,1,2,-1,1,1,1,0,1,1,1,2,1,-1,-1,-1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,-1,1,2,0,1,1,"I think it might be about researchers being unable to replicate studies due to previous studies not being transparent enough about how the original study was conducted.",0,1,1,"",1,"UKRN",1,1,9,0.5625,6,0.75,4,3,1,1,1,1,1,1,1,1,1,1
485,"70",266,"FALSE","UNI04","Full-time","No","","3","Year 2","","","Psychology bsc ","Yes","Female",1,2,2,1,1,-1,2,-2,2,2,2,2,1,2,-2,-2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,-1,1,-2,1,NA,NA,NA,NA,"",NA,NA,NA,"",1,"Non-UKRN",1,9999,13,0.8125,NA,0.333333333333333,6,0,1,1,1,0,0,0,0,0,0,0
486,"100",403,"TRUE","UNI25","Full-time","Other (Please specify)","Required volunteer placement ","3","Year 2","","","Psychology with counselling","Yes","Female",0,0,0,0,0,0,1,1,1,1,2,2,-1,0,0,-1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,2,1,1,-1,0,0,2,0,0,NA,"",0,0,1,"N/A",1,"Non-UKRN",1,9999,6,0.375,5,0.625,4,3,1,1,1,1,1,0,1,1,1,0
487,"100",444,"TRUE","UNI24","Full-time","No","","3","Year 2","","","Psychology","Yes","Man; Androgynous (feel free to put me in with either men or other)",2,2,2,2,1,2,2,2,-2,-2,0,2,2,2,-1,-1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,2,0,0,0,1,0,1,0,"The rate at which studies are or are not essentially 'remade' ",1,0,1,"",1,"Non-UKRN",1,0,15,0.9375,4,0.5,6,5,1,1,1,1,1,1,1,1,1,1
488,"100",561,"TRUE","UNI25","Full-time","No","","3","Final Year","","","Psychology BSc Hons","Yes","Female",2,2,0,1,1,0,2,2,2,2,1,2,1,0,-1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,-1,-1,1,1,1,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,16,1,4,0.5,1,2,1,1,1,1,1,0,1,1,1,0
489,"100",553,"TRUE","UNI25","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female ",1,1,-1,-1,1,1,1,1,1,-1,1,2,0,-1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,NA,"",0,0,1,"Overall I think research should share their results with others, if others want to replicate the study they should get consent from the researcher ",1,"Non-UKRN",1,9999,6,0.375,-4,-0.5,4,3,1,1,1,1,1,0,1,1,1,0
490,"100",430,"TRUE","UKRN03","Full-time","No","","","Year 1","","","Psychology (Study abroad) Bsc (Hons)","Yes","Female",2,2,2,2,2,2,1,1,2,0,2,2,2,0,1,-2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,2,1,-1,0,2,2,1,1,"It is affecting the entirety of psychology but especially social psychology. It is the crisis in which studies are being replicated but the same results are not being found years later, bring in to question the original results.",0,1,1,"",1,"UKRN",1,1,21,1.3125,10,1.25,2,2,1,1,1,1,1,1,1,1,1,1
491,"100",713,"TRUE","UNI21","Full-time","Other (Please specify)","It can but it isn't necessary","3","Year 2","","","BSc Psychology","No","Female",2,1,0,-2,0,0,1,-1,2,-2,2,2,1,2,-2,-2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,-1,-2,0,2,1,1,1,"Many studies do not provide detailed enough information, in order to be replicated by other researchers to falsify or support the theories.",1,1,1,"",1,"Non-UKRN",1,1,4,0.25,5,0.625,4,0,1,1,1,1,1,1,1,1,1,1
492,"100",1016,"TRUE","UNI24","Full-time","No","","3","Year 2","","","Single honours psychology","No","Male",2,2,1,2,-1,1,0,0,-1,-2,1,2,-1,2,0,-1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,2,2,0,-1,-1,0,1,1,1,0,"The replication crisis is the current issue of researchers not wanting to replicate prior studies to ensure those studies obtained consistent results. Perhaps because people want to get the glory of coming up with a new research idea that has yielded fruit, or because replicating past research is seen as dull. Regardless, it is necessary to ensure past research is not treated as factual because it has not been disproven, for, a lot of the time nowadays, no one has attempted to try ",0,0,1,"",1,"Non-UKRN",1,0,7,0.4375,4,0.5,4,4,1,1,1,1,1,1,1,1,1,1
493,"100",514,"TRUE","UNI21","Full-time","No","","3","Year 1","","","Psychology","Yes","female",1,1,1,0,1,1,2,0,0,1,1,2,2,1,1,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2,2,-1,-1,-1,-1,1,1,1,0,"this understanding that the results for scientific studies cannot be replicated, which inevitably makes it inaccurate. ",0,0,1,"",1,"Non-UKRN",1,1,13,0.8125,-2,-0.25,0,2,1,1,1,1,1,1,1,1,1,1
495,"100",577,"TRUE","UKRN01","Full-time","Yes","","3","Year 1","","","psychology BSC","Yes","Female",1,1,1,0,0,0,1,0,1,0,1,1,1,2,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,-1,1,-1,0,-1,0,0,0,NA,"",1,0,1,"",1,"UKRN",1,9999,11,0.6875,-1,-0.125,6,2,1,1,1,1,1,0,1,1,1,0
496,"100",731,"TRUE","UNI21","Full-time","Other (Please specify)","Yes but not mandatory (I did not take one)","3","Placement Year","","","Psychology ","No","Female",1,2,2,2,0,0,2,0,2,1,2,1,1,-1,-2,-1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,2,1,-2,1,1,0,1,0,"It is very difficult to replicate studies and many do not stand the test of time",0,0,1,"",1,"Non-UKRN",1,0,12,0.75,5,0.625,5,5,1,1,1,1,1,1,1,1,1,1
497,"100",670,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","Psychology BSc","Yes","Female",1,1,1,-1,1,1,1,1,1,1,-1,2,-1,1,-1,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1,1,1,1,"When people copy each other’s research ",0,0,1,"",1,"UKRN",1,0,7,0.4375,4,0.5,5,0,1,1,1,1,1,1,1,1,1,1
498,"100",292,"TRUE","UNI22","Full-time","Yes","","3","Year 1","","","Psychology with criminology and criminal justice ","Yes","Female ",2,2,1,-1,1,1,2,-1,1,1,1,-1,1,-1,-1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,-1,1,-1,1,1,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,8,0.5,4,0.5,4,2,1,1,1,1,1,0,1,1,1,0
499,"100",455,"TRUE","UNI20","Full-time","Yes","","3","Year 2","","","Bsc Psychology","Yes","Female",1,2,1,1,1,1,1,1,1,1,2,2,0,2,-1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,1,1,1,1,2,1,1,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,18,1.125,10,1.25,4,3,1,1,1,1,1,0,1,1,1,0
500,"100",358,"TRUE","UKRN05","Full-time","No","","3","Year 2","","","Sociology with Social Psychology","Yes","Female",1,2,1,1,1,0,1,-2,-2,-1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,-1,-1,-1,-1,-2,1,1,1,1,"To see if results are the same after being replicated.",1,1,1,"",1,"UKRN",1,0,3,0.1875,-3,-0.375,8,4,1,1,1,1,1,1,1,1,1,1
501,"100",613,"TRUE","UNI21","Full-time","No","","3","Final Year","","","Psychology ","No","Female ",2,1,0,1,0,1,1,2,1,2,1,2,0,-1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,2,1,0,-1,0,1,1,0,0,NA,"",1,0,1,"",1,"Non-UKRN",1,9999,13,0.8125,4,0.5,3,5,1,1,1,1,1,0,1,1,1,0
502,"100",354,"TRUE","UKRN05","Full-time","No","","3","Final Year","","","Psychology","Yes","Female",1,2,1,1,0,0,1,1,0,1,1,2,0,1,0,-1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,2,1,1,-1,-2,0,0,1,0,NA,"",0,0,0,"",1,"UKRN",1,9999,11,0.6875,2,0.25,4,2,1,1,1,1,1,0,1,1,1,0
503,"100",843,"TRUE","UKRN03","Full-time","No","","3","Year 1","","","BA Hons Psychology and Linguistics","Yes","Female",2,2,0,-1,0,2,1,1,-1,0,1,2,1,2,-2,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,2,0,1,-2,-1,1,1,0,1,1,"a recent crisis where many studies are being replicated but the results in those studies do not have a high enough replicability rate",0,0,1,"The questions were slightly confusing and too general at times",1,"UKRN",1,0,11,0.6875,2,0.25,4,3,1,1,1,1,1,1,1,1,1,1
504,"100",433,"TRUE","UKRN03","Full-time","No","","3","Year 1","","","Psychology BSc Hons","Yes","Female",2,1,1,1,1,1,2,1,1,-1,1,1,1,-1,0,-1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,-2,-2,1,-1,-1,1,0,"An event which occurs where the exact procedure is replicated in another study, however different results are obtained without reason.",1,0,0,"",1,"UKRN",1,1,11,0.6875,-2,-0.25,4,4,1,1,1,1,1,1,1,1,1,1
505,"100",470,"TRUE","UKRN03","Full-time","No","","3","Year 1","","","Psychology","No","Male",2,1,1,2,1,1,1,0,1,2,-1,2,0,-1,-1,2,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,2,2,1,0,1,1,1,"Broad failure across the discipline to replicate/reproduce research findings",0,0,1,"",1,"UKRN",1,1,13,0.8125,10,1.25,6,2,1,1,1,1,1,1,1,1,1,1
506,"100",368,"TRUE","UKRN03","Full-time","No","","4","Final Year","","","Psychology MPsych","Yes","Male",1,1,2,2,1,2,2,2,2,2,1,2,2,2,-2,-2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,2,-1,2,1,1,1,1,"A large portion of scientific findings in the psychological literature may actually not be significant results and instead the result of p-hacking. This is where researchers manipulate or are selective in their analysis to achieve a non-null result, which are more publishable ",0,0,1,"",1,"UKRN",1,1,20,1.25,10,1.25,7,0,1,1,1,1,1,1,1,1,1,1
507,"100",710,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","BSc Hons Psychology Full Time","Yes","Female",2,1,2,2,2,1,0,0,1,0,2,2,2,2,-1,-1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,2,2,1,-1,0,2,2,1,1,"Many studies do not replicate and there is a bias to publish positive results over negative results",1,1,1,"",1,"UKRN",1,1,17,1.0625,9,1.125,7,3,1,1,1,1,1,1,1,1,1,1
508,"100",619,"TRUE","UNI21","Full-time","Yes","","3","Year 1","","","psychology","No","female",1,1,1,1,0,1,1,-1,1,1,1,1,0,1,-1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,-1,0,1,1,0,1,1,"hypotheses cant be supported after theyve been replicated so therefore can you make a solid conclusion?",0,0,1,"",1,"Non-UKRN",1,0,9,0.5625,4,0.5,2,3,1,1,1,1,1,1,1,1,1,1
509,"100",552,"TRUE","UNI24","Full-time","No","","3","Year 2","","","Psychology and Criminology ","No","Female ",2,1,1,1,1,1,1,1,1,1,1,2,1,2,-1,-2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-2,1,2,1,-2,-1,2,-1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,14,0.875,0,0,4,4,1,1,1,1,1,0,1,1,1,0
510,"100",323,"TRUE","UNI22","Full-time","Yes","","3","Year 1","","","Psychology with Criminology and Criminal Justice","Yes","Female",1,1,0,1,1,-1,-1,0,1,-1,1,2,0,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-2,-1,1,-1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,4,0.25,-5,-0.625,8,0,1,1,1,1,1,0,1,1,1,0
511,"100",1042,"TRUE","UNI25","Full-time","No","","3","Final Year","","","Psychology BSc Hons","Yes","Female",1,1,-1,2,0,0,-1,-1,0,-1,1,2,1,2,-1,-1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,1,1,1,"Many studies are difficult to replicate due to methodological issues. Therefore some scientific theories are based on studies that can’t be tested again.",0,0,1,"",1,"Non-UKRN",1,0,4,0.25,2,0.25,5,0,1,1,1,1,1,1,1,1,1,1
512,"100",409,"TRUE","UNI11","Full-time","No","","3","Final Year","","","Psychology BSc","Yes","Female",1,1,-1,-1,1,1,1,0,-2,-2,-1,1,1,1,-2,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,-2,-1,-2,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,-2,-0.125,0,0,1,2,1,1,1,1,1,0,1,1,1,0
513,"100",641,"TRUE","UNI21","Full-time","No","","3","Year 1","","","BSc Psychology","Yes","Female",2,2,1,-1,0,1,2,2,2,-2,2,2,1,1,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,-1,-2,1,1,1,1,1,"That the scientific studies cannot be reproduced and are likely to be incorrect",0,0,1,"",1,"Non-UKRN",1,1,11,0.6875,3,0.375,8,2,1,1,1,1,1,1,1,1,1,1
